Geography,Gender,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Satisfaction Score,Card Type,Point Earned,Age Category,CreditScore Category,Exited
0,0,8,0.0,0,1,1,47536.46,5,1,320,1,2,0
0,1,0,0.0,0,1,1,101274.17,1,2,502,0,2,0
0,1,6,0.0,0,1,1,140268.45,2,2,523,1,1,0
0,0,6,153238.88,0,1,0,11663.09,5,1,741,2,0,0
0,0,7,0.0,0,1,0,150784.29,1,1,948,1,2,0
0,1,6,47536.4,0,1,1,119400.08,4,1,896,4,2,0
0,1,1,0.0,0,1,0,126188.42,4,3,296,1,3,0
0,0,8,142882.49,0,1,0,89983.02,3,0,328,2,4,1
0,1,7,0.0,0,1,0,29761.29,2,3,627,2,2,0
0,1,1,160566.11,0,0,0,27073.81,1,0,404,1,2,0
2,0,2,131935.51,0,1,1,96399.67,3,3,399,4,3,1
0,0,6,127678.8,0,0,0,45422.89,1,1,871,2,2,0
2,1,4,105214.58,0,1,0,108699.59,3,2,635,3,3,1
0,0,9,139859.54,0,1,0,38967.29,4,1,946,3,2,0
0,1,3,0.0,0,1,0,116466.19,4,0,975,2,2,0
0,1,5,112324.45,0,1,1,17993.43,4,1,674,1,2,0
2,0,8,134497.27,0,0,0,43250.54,3,1,999,1,2,0
1,1,1,120171.58,0,1,0,125240.8,2,3,324,1,3,0
0,0,1,106012.2,0,0,1,191415.94,2,1,919,0,2,0
0,0,5,0.0,0,0,1,90860.97,4,0,875,0,3,0
0,1,8,0.0,0,0,1,141872.52,2,1,781,1,1,0
0,1,10,0.0,1,1,1,49418.87,1,1,248,3,4,1
0,0,3,0.0,0,1,0,170426.65,3,3,435,3,3,1
2,0,8,119839.69,0,0,1,51016.02,2,1,303,2,4,1
1,0,1,0.0,0,0,1,81175.25,3,3,602,1,2,0
2,0,8,92219.21,0,1,0,99106.97,2,2,554,2,2,0
2,0,3,142055.41,0,0,1,79134.78,3,3,263,3,2,0
0,1,7,29602.08,0,0,0,163550.58,4,3,699,3,3,1
0,1,7,0.0,0,1,1,67769.94,4,2,483,3,3,0
0,0,1,0.0,0,1,1,126592.01,3,0,865,1,3,0
0,1,1,0.0,0,0,1,89602.81,1,3,691,2,2,0
0,0,3,141803.77,0,0,1,179421.84,3,1,397,2,4,0
0,0,10,0.0,0,1,1,156906.15,1,2,658,0,4,0
0,0,1,0.0,0,0,1,168486.02,1,1,593,2,1,0
0,1,0,126589.12,0,0,1,132730.07,5,1,856,3,3,1
0,0,2,108393.35,0,0,1,39057.67,3,1,425,1,3,0
1,0,2,115643.58,0,0,0,174606.35,2,0,754,2,2,0
1,0,5,132876.23,0,1,0,79259.77,1,0,741,3,2,0
0,1,3,110949.41,0,1,1,168515.61,5,0,234,0,3,0
0,0,1,130666.2,0,1,1,161125.67,1,3,586,3,2,1
0,1,10,103821.47,0,0,1,77878.62,3,3,413,2,1,0
0,1,3,0.0,0,1,1,80823.02,3,2,619,1,1,0
0,0,7,0.0,0,0,1,119348.28,4,0,307,2,2,0
1,0,1,132187.73,0,1,1,178331.36,2,2,960,1,2,0
2,0,8,98649.55,0,1,0,119174.88,5,2,568,3,4,1
2,0,2,126444.08,0,1,1,82662.73,4,3,526,2,1,0
2,1,8,154159.51,0,1,0,40441.1,4,0,426,1,3,0
0,1,5,0.0,0,1,0,109881.71,5,3,834,2,4,0
2,0,8,129250.0,0,1,1,157937.35,1,2,885,3,1,0
1,1,3,0.0,0,1,0,38276.84,2,0,589,2,2,1
0,1,2,167733.51,0,1,1,65222.48,1,3,319,1,2,0
2,1,2,56116.3,0,0,0,2181.94,2,1,972,1,2,0
0,1,3,141581.08,0,1,0,156249.06,2,3,797,1,4,0
2,0,7,139675.07,0,1,0,45591.23,3,1,794,3,1,0
0,1,8,66201.96,0,1,1,79458.12,1,0,332,1,4,0
0,1,9,0.0,0,0,0,103042.2,4,0,309,2,3,1
2,0,3,133658.24,0,1,0,70209.83,2,3,456,1,1,0
2,0,3,136202.78,0,1,0,176743.51,4,1,610,0,0,0
0,1,0,131778.08,0,0,0,10703.53,4,3,762,3,2,1
1,0,5,0.0,0,0,0,151425.82,2,1,942,4,3,0
0,1,3,0.0,0,1,1,3894.34,1,2,732,1,1,0
2,1,8,42712.87,0,1,1,28861.69,4,1,796,1,4,0
0,1,4,0.0,0,1,0,177703.15,4,3,602,1,4,0
1,1,4,0.0,0,1,0,136649.8,2,1,909,3,3,1
2,0,1,142631.54,0,1,1,175894.24,1,3,804,1,3,0
0,0,2,141204.65,0,1,0,76257.46,5,1,814,1,3,0
2,1,7,131402.21,0,0,0,193668.49,4,2,997,0,1,0
1,1,3,92636.96,0,1,1,125671.29,2,3,659,2,3,0
0,1,3,0.0,0,0,1,174098.28,3,1,683,3,1,1
2,1,5,102088.68,1,0,0,187866.21,4,3,645,1,2,1
1,0,9,0.0,0,0,1,100862.36,2,2,814,2,2,0
0,1,8,134887.53,0,1,1,10804.04,1,0,923,2,4,0
0,0,4,0.0,0,1,1,170893.85,5,3,510,3,3,0
1,0,8,159900.38,0,0,0,22698.56,1,1,227,1,3,0
2,1,2,102278.79,0,1,0,89822.48,5,2,749,3,0,0
0,1,0,0.0,0,0,1,175262.49,5,3,866,2,1,0
0,1,0,0.0,0,0,1,15705.27,1,0,245,2,4,0
1,0,6,0.0,0,0,1,170025.43,2,0,596,3,3,0
2,0,0,76989.97,0,1,1,17242.79,4,2,739,1,2,0
0,1,10,0.0,0,1,1,79734.23,3,3,968,0,3,0
0,0,3,0.0,0,1,0,92712.97,3,2,529,1,4,0
2,1,5,114491.82,0,1,0,99689.48,2,2,949,2,4,0
2,0,3,144768.94,0,1,0,93336.3,1,3,378,3,3,1
0,0,7,145056.59,0,1,1,175893.53,4,2,946,1,0,0
2,0,3,117206.3,0,1,0,42840.18,1,2,792,3,0,1
2,0,2,138014.4,0,1,0,140298.24,1,1,823,2,2,0
2,1,6,128352.59,1,1,1,144000.59,5,0,584,2,2,1
0,1,1,112568.31,0,1,1,113408.11,5,0,965,0,4,0
0,0,2,0.0,0,1,0,96420.58,1,0,482,1,2,0
2,0,1,176958.46,0,0,1,125806.3,2,1,751,2,4,0
2,1,9,99167.54,0,1,0,65720.92,4,1,786,2,3,0
1,1,3,103210.27,0,1,0,31002.03,4,2,521,2,3,0
2,1,10,104478.12,1,0,1,158248.71,1,1,574,3,3,1
1,0,8,125921.37,0,1,1,94677.83,5,0,700,4,2,0
1,1,3,0.0,0,1,1,17257.72,2,1,616,1,4,0
2,0,3,80697.44,0,0,0,101397.86,3,3,856,3,3,0
0,1,2,161887.81,0,1,0,84870.23,3,0,602,2,3,0
0,0,7,109558.36,0,1,0,183515.13,5,1,483,0,4,0
0,0,1,124271.26,0,1,0,75969.19,3,0,922,2,2,0
0,0,1,0.0,0,1,1,146379.3,2,3,508,2,2,0
1,0,1,190569.23,0,0,1,127154.8,2,0,341,2,1,0
1,0,2,143923.96,0,1,0,2019.78,1,0,572,3,1,1
0,0,2,96542.16,0,0,1,197885.72,3,0,827,3,4,0
0,0,5,0.0,0,1,0,138017.68,3,2,787,1,3,0
1,0,0,139825.56,0,0,0,170984.97,5,1,727,2,4,1
2,0,6,111769.14,0,1,0,55859.27,4,0,711,0,1,0
1,0,4,0.0,0,1,0,4459.5,3,2,882,2,2,0
1,0,9,113672.18,0,0,0,102135.92,4,3,653,1,2,0
0,1,7,147256.86,0,1,0,112771.95,3,0,932,1,1,0
1,0,7,107023.03,0,1,0,32903.93,3,1,469,2,1,0
0,0,1,125529.55,0,1,1,162260.93,5,2,720,2,3,0
1,1,0,0.0,0,0,0,87959.83,2,2,557,2,2,0
2,0,4,131834.8,0,1,0,166476.95,3,0,925,3,1,1
0,0,2,0.0,0,1,1,25438.87,3,2,780,4,3,0
1,0,5,99529.7,0,0,1,157230.06,1,2,293,3,4,1
1,0,0,0.0,0,0,1,197305.91,1,3,502,1,4,0
0,0,10,107303.72,0,0,0,44435.76,2,1,986,1,3,0
0,0,0,72783.42,0,0,0,181051.99,1,2,553,1,3,0
1,1,8,0.0,0,0,1,159069.37,4,2,706,2,3,0
0,1,0,0.0,0,1,1,155485.24,3,2,496,1,2,0
2,1,10,115743.6,0,0,0,43852.05,3,1,706,0,1,0
0,0,4,161256.53,0,1,1,140071.57,5,3,791,2,4,0
0,0,8,0.0,0,1,1,49089.36,2,3,865,1,1,0
1,0,6,0.0,0,0,0,55893.37,5,3,333,2,1,0
0,0,1,0.0,0,0,1,192660.55,2,2,759,1,2,0
2,1,3,162261.01,0,1,0,137028.51,3,2,846,2,2,0
0,0,3,74896.33,0,0,0,34430.16,1,2,787,2,4,0
0,0,3,0.0,0,1,0,108409.17,2,2,427,3,1,1
2,0,0,144037.6,0,1,0,145325.32,5,0,860,1,4,0
0,1,9,93522.2,0,0,1,81425.61,5,3,327,0,2,0
1,0,1,0.0,0,1,0,51553.43,5,0,959,2,4,0
0,0,10,0.0,0,0,1,52795.15,5,1,938,0,2,0
2,0,8,106922.92,0,0,1,84270.09,5,1,305,2,2,0
0,0,8,112972.57,0,1,0,145011.62,2,2,591,1,1,0
2,1,1,123042.0,0,1,0,66245.44,1,0,704,1,2,1
2,1,3,100488.92,0,0,1,36446.74,4,2,522,1,2,0
0,1,4,123322.15,0,1,0,137136.29,2,1,521,2,4,0
0,0,0,0.0,0,0,1,117323.31,4,3,674,1,2,0
1,0,8,68683.68,0,1,1,74157.71,4,3,642,2,2,0
2,0,6,59532.18,0,1,0,104253.56,3,3,301,3,1,0
0,1,7,140260.36,0,1,0,2748.72,4,0,643,2,3,0
2,0,7,88302.65,0,1,1,195937.16,4,0,382,3,2,0
0,1,1,0.0,0,0,1,22101.86,4,1,303,0,2,0
2,0,5,114655.58,0,0,0,126535.92,4,1,844,2,1,0
0,1,4,148283.94,0,1,1,44692.63,4,3,268,2,3,1
1,1,1,0.0,0,1,0,112442.63,4,2,989,2,2,1
0,1,3,0.0,0,0,1,66331.01,3,1,547,1,3,0
2,1,1,123916.67,0,1,0,16657.68,3,0,639,3,2,1
0,1,1,0.0,0,1,0,20081.3,3,2,572,1,3,0
0,1,4,0.0,0,1,1,93820.49,4,2,723,3,2,1
0,0,2,165896.0,0,1,0,130795.52,2,3,527,2,3,0
0,1,0,0.0,0,1,0,160129.99,2,3,530,1,2,0
0,0,6,111168.97,0,1,1,189969.91,1,0,741,2,4,0
0,1,1,103549.24,0,0,0,9712.52,3,0,804,2,3,1
0,1,6,0.0,0,0,0,196062.01,2,3,952,1,2,0
0,0,6,103804.97,0,1,1,125710.53,3,2,553,1,1,0
0,0,2,165901.59,0,1,0,23054.51,1,0,834,2,3,1
2,0,8,119152.1,0,1,1,170679.74,2,3,979,3,1,0
1,1,8,122950.31,0,1,1,181258.76,2,1,757,3,1,0
0,1,1,0.0,0,1,1,22835.13,2,3,740,3,4,1
2,0,1,133384.66,0,1,0,102397.22,2,2,684,3,4,1
0,0,9,0.0,0,1,0,115950.96,5,0,335,1,4,0
1,0,6,0.0,0,0,1,15876.52,5,0,653,4,3,0
2,1,7,158411.95,1,1,1,117690.58,3,0,888,2,1,1
2,0,4,122028.65,0,1,1,173792.77,3,1,456,1,2,0
0,1,5,0.0,0,1,1,80992.8,5,2,838,1,4,0
2,1,8,128751.65,0,1,0,189398.18,3,1,254,4,3,1
0,0,8,133436.52,0,1,0,56787.8,4,0,344,3,3,0
1,0,2,123177.01,0,1,0,148309.98,1,3,247,2,1,0
0,1,2,0.0,0,1,0,179673.11,4,3,421,3,3,1
0,1,2,120328.88,0,1,1,138470.21,1,0,302,2,3,0
0,1,1,130147.98,0,1,0,163798.41,1,3,526,2,4,1
1,1,8,92716.96,0,1,1,33693.78,5,3,338,2,3,0
1,1,7,0.0,0,1,0,48545.1,3,3,592,3,1,0
1,0,3,0.0,0,0,1,123427.98,4,1,489,1,2,0
0,0,1,76914.21,0,1,0,174183.44,2,0,810,2,4,0
0,1,3,106045.92,0,1,1,17938.0,2,3,535,1,4,0
0,0,1,103133.26,0,1,1,90059.04,4,3,527,1,4,0
0,0,0,145974.79,0,1,1,137694.23,5,2,884,2,4,0
1,1,3,0.0,1,1,0,65039.9,1,2,349,2,3,0
1,1,1,0.0,0,0,1,162858.29,3,1,998,3,2,0
1,1,9,0.0,0,1,1,35701.06,3,1,609,2,3,0
1,0,9,0.0,0,1,1,18826.06,3,1,632,2,3,0
1,1,3,0.0,0,1,1,130086.47,4,1,936,1,2,1
1,1,1,139183.06,0,0,1,143360.56,1,0,529,1,2,0
1,0,5,0.0,0,1,0,159920.92,3,0,594,0,2,0
2,1,3,74974.89,0,1,1,12099.67,3,3,649,2,2,0
1,0,6,61691.45,0,1,1,53087.98,1,3,936,2,1,0
2,1,1,121952.75,0,1,1,142839.82,4,2,316,1,2,0
0,1,7,0.0,0,1,1,178.19,5,3,997,1,4,0
1,0,5,0.0,0,1,1,105618.14,3,2,557,1,1,0
1,0,7,0.0,0,1,1,24734.25,4,1,234,2,4,0
0,1,1,80107.83,0,0,1,82245.67,3,1,524,1,1,0
1,1,2,0.0,0,0,1,177695.67,2,1,614,2,3,0
2,0,1,147856.82,1,0,0,107961.11,2,3,249,2,2,1
1,0,8,0.0,0,1,0,55207.41,3,1,410,2,3,0
1,1,7,65407.16,0,0,0,182633.63,1,2,480,3,4,1
0,1,8,114233.18,0,1,1,51587.04,4,2,347,3,4,0
0,1,5,0.0,0,1,0,115403.31,1,3,875,2,3,0
1,1,7,187602.18,0,1,0,186392.99,2,3,712,3,3,1
0,1,3,156834.34,0,0,0,44374.44,2,0,821,0,1,0
0,1,2,0.0,0,1,1,84033.35,5,2,309,1,2,0
0,0,1,157498.9,0,1,1,82276.62,5,3,639,2,1,0
1,1,9,0.0,0,1,0,177528.92,3,1,579,2,4,0
0,0,2,0.0,0,1,1,56850.92,2,3,896,2,3,1
1,0,8,0.0,0,0,0,47972.65,3,0,309,1,2,0
1,0,2,0.0,0,1,0,104982.39,2,1,422,1,3,0
1,0,4,130274.22,0,1,1,133535.29,4,3,546,0,4,0
0,1,6,0.0,0,1,1,25571.37,2,3,718,2,4,0
0,1,5,149379.66,0,1,0,96075.55,2,2,444,2,3,0
0,0,9,0.0,0,1,1,81634.45,5,1,239,1,1,0
1,0,1,100829.94,0,1,1,165008.97,3,1,657,1,3,0
2,1,1,96408.98,0,1,1,138191.81,5,0,338,1,4,0
0,0,6,0.0,0,1,1,99136.49,4,3,313,2,2,0
0,0,1,0.0,0,0,0,63584.55,1,2,605,3,2,1
0,0,6,0.0,0,1,0,160532.88,1,2,517,2,3,0
0,0,5,149105.08,0,0,1,162683.06,5,2,915,4,4,0
1,0,3,0.0,0,1,0,134878.19,3,3,397,2,1,0
1,0,5,0.0,0,1,1,134626.3,2,2,349,2,4,0
1,1,2,0.0,0,1,0,175480.93,1,3,920,1,0,0
2,0,1,90218.11,0,1,0,174337.68,5,2,343,2,3,0
0,1,1,87347.7,0,1,0,172524.51,5,2,942,1,3,0
0,0,2,0.0,0,0,0,25395.83,4,3,300,1,2,0
0,1,0,137811.75,0,1,1,184856.89,3,1,262,1,2,0
0,0,3,105563.0,0,1,0,182624.93,5,0,463,2,4,0
0,0,4,0.0,0,0,0,192505.62,5,0,694,2,2,0
1,1,7,0.0,0,1,0,112507.63,2,2,346,1,2,0
0,0,6,91125.75,0,1,0,177295.92,4,0,597,1,3,0
1,0,3,0.0,0,0,1,12465.51,5,2,805,2,1,0
1,0,8,0.0,0,1,0,36122.96,2,2,399,2,2,0
2,1,6,135120.56,0,1,0,37836.64,1,1,538,4,4,0
0,0,8,0.0,0,0,1,34747.43,4,3,738,1,2,0
0,0,7,0.0,0,1,1,131097.9,5,0,611,1,2,0
0,1,1,86837.95,0,1,1,105280.55,5,3,615,2,4,0
0,0,4,100446.57,0,0,1,149653.81,1,0,292,1,2,0
0,1,3,0.0,0,1,1,139390.99,4,0,644,1,1,0
0,1,3,0.0,0,1,0,132436.71,1,0,982,1,1,0
0,1,2,0.0,1,0,1,179705.13,3,2,467,1,3,1
1,1,6,114512.59,0,1,0,15796.66,3,0,229,1,4,0
0,0,5,136364.46,0,0,0,142754.71,1,2,549,1,3,0
0,0,5,106260.67,0,1,1,2578.43,4,3,660,1,2,0
0,0,10,146126.75,0,1,1,88992.05,1,1,431,0,4,0
1,0,4,111284.53,0,0,1,32936.44,2,2,858,3,2,1
1,1,9,121056.63,0,1,0,39122.58,4,2,872,2,3,0
0,0,5,128270.56,0,1,0,191092.62,3,1,908,1,3,0
1,0,4,0.0,0,1,0,129149.06,3,0,309,1,3,0
0,0,7,0.0,0,1,0,13218.6,5,1,759,1,3,0
0,1,7,0.0,0,1,1,160589.18,3,3,424,4,2,0
0,0,10,191775.65,0,1,0,179657.83,2,0,914,1,4,0
1,1,2,0.0,0,1,0,44335.54,4,2,309,1,4,1
1,0,4,85141.79,0,1,1,29217.37,1,3,866,1,2,0
0,0,10,126392.18,0,0,1,43651.49,1,1,494,1,2,0
0,0,3,0.0,0,1,0,159654.0,5,0,570,1,4,0
0,1,9,129860.37,0,0,0,17992.94,4,0,332,2,2,0
0,1,5,127642.44,0,1,0,141501.45,3,3,341,3,1,1
0,1,2,0.0,0,1,1,93825.78,3,2,639,1,0,0
2,1,5,125584.17,0,1,1,41852.24,5,3,228,2,2,1
1,0,7,50911.21,1,0,0,97629.31,2,0,655,3,3,1
0,0,2,91955.61,0,1,0,37065.66,2,0,375,1,3,0
2,1,2,84266.44,0,0,0,38614.69,5,3,508,2,3,0
0,1,2,147149.59,0,1,1,87816.86,5,1,680,2,3,0
0,1,7,0.0,0,1,0,184866.86,1,2,777,2,4,0
0,1,5,104822.45,0,0,1,160176.47,5,3,915,0,1,0
0,0,1,146766.72,0,0,1,164357.1,1,3,843,2,2,0
2,0,6,148745.92,0,1,1,17818.33,2,2,743,4,1,0
0,0,9,0.0,0,1,0,142680.64,2,1,445,1,1,1
0,1,0,0.0,0,1,0,85081.09,2,2,737,3,1,0
1,0,3,0.0,0,1,1,176450.19,2,3,508,1,3,0
0,1,6,135203.81,0,1,1,121967.88,3,0,682,2,3,0
2,0,2,93301.97,0,0,1,127187.04,5,2,963,0,3,0
2,0,5,96341.0,0,0,0,108313.34,1,0,707,1,1,0
0,0,8,165326.2,0,1,1,57205.55,2,0,582,2,4,0
0,0,0,0.0,0,0,1,157891.86,1,3,626,1,4,0
0,1,10,99786.2,0,1,0,86927.53,4,0,341,2,4,0
1,1,4,114440.24,0,1,1,107753.07,4,3,226,0,4,0
1,0,4,141573.55,0,1,0,82158.14,3,3,499,2,3,0
1,1,9,0.0,0,1,0,29135.89,5,0,590,0,3,1
1,1,1,133676.65,0,0,1,17095.49,5,3,557,3,2,0
0,1,10,147493.7,0,1,0,100447.53,4,0,801,1,1,0
0,0,9,0.0,0,1,0,83470.4,5,2,987,3,3,1
0,1,4,0.0,0,1,0,121846.81,1,3,339,1,2,0
2,1,3,95022.57,0,1,1,129107.59,3,3,534,2,1,0
0,1,3,0.0,0,1,0,54726.43,1,2,525,1,2,0
0,0,6,0.0,0,1,1,116141.72,5,3,495,2,4,0
0,0,4,149713.61,1,1,1,124872.42,4,2,329,3,3,1
2,1,1,107963.38,0,0,0,186438.86,2,2,463,2,2,1
0,0,3,0.0,0,1,0,134281.11,3,1,525,2,4,0
1,0,3,0.0,0,1,0,91044.47,5,1,730,1,4,0
0,0,7,0.0,0,1,1,74320.75,1,3,754,2,2,0
0,0,8,0.0,0,1,0,9704.66,3,2,880,2,3,0
0,1,9,102017.25,0,0,0,128600.49,4,1,798,1,2,0
1,1,8,0.0,0,0,0,6468.24,2,1,354,1,3,0
0,0,7,0.0,0,0,0,57898.58,2,2,315,2,3,0
1,0,8,96674.55,0,0,0,192120.66,4,0,558,1,4,0
1,1,3,81811.71,0,1,0,164213.53,5,0,611,2,4,1
1,0,4,79281.61,0,1,0,117547.76,4,1,599,1,4,0
0,0,6,0.0,0,1,0,26149.25,4,2,604,1,2,0
2,1,10,122314.39,0,1,0,9181.66,4,2,517,2,3,0
2,0,8,140733.74,0,1,1,166588.76,2,0,912,2,2,0
2,0,2,116933.11,0,1,0,195053.58,5,3,267,3,3,1
1,0,5,165445.04,0,1,0,85787.31,4,1,766,2,2,0
2,1,5,123805.03,0,1,0,102428.51,5,1,806,3,3,0
0,0,0,107548.94,0,1,0,71175.94,5,1,319,2,2,0
0,0,9,111634.29,0,0,1,166440.32,3,0,805,3,0,0
2,1,8,109153.96,1,1,1,148848.76,1,0,736,2,3,1
1,1,4,0.0,0,1,0,140286.69,4,1,878,1,2,0
2,0,5,86055.17,0,1,1,104220.5,3,3,921,1,4,0
2,1,10,98438.23,0,0,0,70778.63,5,1,303,3,3,1
1,0,5,0.0,0,1,0,65868.28,4,0,275,1,4,0
0,1,8,144705.87,0,0,0,171482.56,1,2,767,1,2,0
0,0,7,0.0,0,1,1,143204.41,1,1,674,1,4,0
0,0,5,91612.91,0,1,1,28427.84,5,3,529,2,2,0
1,0,2,0.0,0,1,0,78387.32,2,0,231,2,3,0
0,1,7,0.0,0,0,1,161076.92,5,1,265,2,1,0
0,1,9,192122.84,0,1,1,54277.45,1,3,521,1,4,1
0,0,7,179904.0,0,1,1,137180.95,1,3,505,2,3,0
0,0,0,178058.06,0,0,1,21063.71,3,0,328,3,3,1
0,0,2,176166.56,0,1,1,152210.81,1,3,643,1,3,0
0,0,3,156864.2,0,0,0,88890.75,3,2,314,2,3,0
0,1,7,0.0,0,1,1,190534.76,4,2,843,2,3,0
1,0,3,0.0,0,1,0,83090.35,4,2,332,1,2,0
1,1,3,0.0,0,0,1,141426.78,5,1,627,1,4,0
0,0,2,161588.89,0,1,1,51358.66,3,2,940,1,1,0
0,0,2,109349.29,0,1,0,88703.04,5,0,521,3,1,1
1,1,6,0.0,0,1,0,116696.77,2,3,447,1,2,0
0,1,9,0.0,0,1,1,7156.09,2,3,323,2,2,0
1,0,1,0.0,0,1,1,49161.12,1,1,900,2,0,1
0,0,0,152335.7,0,1,0,126743.33,5,3,468,3,3,1
0,1,1,124662.54,0,1,1,65390.46,5,2,446,3,2,1
2,1,10,91522.04,0,1,1,138835.91,4,3,993,3,3,0
0,0,1,0.0,0,1,1,36154.66,2,3,829,2,3,0
1,1,6,62052.28,0,0,1,59755.14,4,1,693,2,1,0
0,0,7,107871.72,0,1,0,125302.64,2,0,668,1,1,0
0,1,2,99472.76,0,1,0,94274.72,4,0,472,2,3,1
1,1,10,128039.01,0,1,1,102260.16,4,3,947,3,3,0
0,0,2,0.0,0,1,1,136028.97,4,2,625,1,1,0
1,1,8,114634.63,0,1,0,110114.38,2,3,624,1,1,1
0,0,5,56738.47,0,1,1,100442.22,3,3,374,1,3,1
2,0,2,90355.12,0,0,0,193597.94,3,1,576,1,3,0
2,0,5,115725.24,0,0,0,1871.25,5,0,515,2,4,0
2,0,3,114327.59,0,1,1,42831.11,3,0,262,3,4,0
2,1,6,100762.64,0,1,0,182156.86,3,2,397,2,3,0
0,1,9,0.0,0,0,0,151648.66,5,1,832,2,2,1
1,0,7,89039.9,0,1,1,146738.83,1,0,675,2,1,0
0,0,1,78829.53,0,1,1,12148.2,4,1,773,1,2,0
2,0,6,112372.96,0,1,1,118029.09,3,1,345,1,2,0
2,0,6,122029.15,0,1,1,50783.88,4,2,526,4,3,0
0,1,0,157829.12,0,0,0,129891.66,1,2,984,1,3,0
2,1,1,108377.75,0,1,1,9904.63,2,0,593,1,0,0
0,1,2,95507.12,0,1,1,63213.31,2,3,638,3,3,0
2,0,6,127146.68,0,0,0,137565.87,5,1,903,2,1,0
2,0,1,133811.78,0,1,0,17185.95,2,0,500,0,2,1
0,0,3,121092.47,0,0,1,143783.46,4,2,702,2,2,0
2,0,10,126979.75,0,0,0,36823.28,1,2,977,1,4,0
0,0,5,144235.73,0,0,0,154957.66,1,2,993,2,2,1
0,1,0,152582.2,0,0,0,31892.82,4,3,624,2,4,0
1,0,9,172478.15,0,1,0,191084.4,4,0,844,2,2,1
0,0,1,126477.42,0,0,0,179718.17,2,2,956,2,2,0
1,0,7,97473.87,0,1,1,159823.16,3,2,654,2,1,0
0,0,5,138053.67,0,0,1,114110.97,1,1,536,3,2,0
0,1,2,164003.05,0,1,1,60993.23,3,3,407,1,1,0
0,1,8,0.0,0,1,1,66408.01,3,3,432,3,1,1
0,1,6,0.0,0,1,1,136398.9,4,3,494,4,4,0
1,1,4,122486.11,0,1,1,140709.25,2,3,925,2,4,0
0,0,1,0.0,0,0,0,8555.73,2,1,675,2,2,0
2,1,6,53667.44,0,1,0,115022.94,5,2,588,2,2,0
0,0,7,0.0,0,0,0,187638.34,4,0,275,0,3,0
1,0,9,109327.65,0,1,1,3829.13,3,0,902,3,3,0
1,0,1,121151.05,0,0,0,119357.93,1,2,938,1,2,0
1,0,9,101043.63,0,1,1,192175.52,4,2,882,2,3,0
2,0,3,83501.66,0,1,0,128841.31,3,0,816,1,4,0
1,0,2,80462.24,0,0,0,150422.35,2,0,652,1,3,0
0,0,3,0.0,0,1,0,188187.05,3,1,839,2,4,0
0,0,6,109093.41,0,1,0,1775.52,5,3,804,2,3,0
1,1,5,140355.6,0,1,1,85086.78,2,1,880,3,1,0
0,0,10,0.0,0,1,1,3797.79,5,3,750,2,4,0
2,0,0,130170.82,0,1,0,150856.38,3,3,855,2,3,0
0,1,2,0.0,0,0,1,90537.47,2,1,556,2,1,0
0,0,0,109542.29,0,1,1,166370.81,5,1,312,2,1,0
0,1,3,33563.95,0,1,0,178994.13,1,0,629,2,1,1
0,0,1,148795.17,0,1,1,195681.43,1,0,615,2,4,0
0,0,9,0.0,0,1,1,53277.15,3,1,483,4,2,0
2,0,8,174126.75,1,1,0,172490.78,5,3,994,2,2,1
1,0,3,0.0,0,0,0,11819.84,4,2,536,2,2,0
1,1,1,106405.03,0,1,1,82900.25,3,0,580,1,3,0
1,0,2,0.0,0,1,1,82709.8,5,0,621,2,3,0
1,0,2,128393.29,0,1,1,180593.45,1,3,906,1,3,0
2,0,2,127841.52,0,1,0,172363.41,5,1,474,2,2,0
0,1,4,137295.19,0,1,1,91195.12,1,2,598,0,2,0
1,1,2,155828.22,0,0,1,108987.25,2,3,381,3,2,1
0,0,6,0.0,0,1,0,44265.28,5,3,240,2,3,0
2,1,7,144351.86,0,1,0,116613.26,1,2,603,0,4,0
1,0,8,106365.29,0,1,1,148527.56,5,1,454,1,4,0
2,0,7,127801.88,0,0,1,84239.46,5,1,830,1,1,0
2,1,4,122793.96,0,1,1,62002.04,5,3,224,2,2,0
2,0,10,113525.84,0,1,0,46044.48,5,2,491,2,2,1
1,1,6,136100.69,0,0,0,169669.33,1,0,606,0,3,1
0,0,7,0.0,0,1,1,156346.84,4,0,548,1,2,0
0,0,4,140916.81,0,1,0,157711.18,1,2,470,1,1,0
0,1,4,0.0,0,1,1,89087.4,2,0,393,1,2,0
2,0,4,121365.39,0,1,1,8742.36,5,0,926,1,2,0
1,1,4,0.0,0,1,0,117038.96,1,3,718,2,3,0
0,1,7,0.0,0,1,0,164241.67,5,3,634,1,1,0
0,0,3,93578.68,0,0,1,137720.56,5,1,537,3,2,1
0,0,9,0.0,0,1,0,106.67,3,2,558,2,2,0
1,1,8,115409.6,0,0,1,1539.21,1,3,595,1,3,0
0,1,8,90791.69,0,1,1,59659.53,3,0,865,1,1,0
0,1,9,123681.32,1,1,0,173586.63,5,3,247,4,4,1
0,1,6,92436.86,0,1,0,126033.9,4,1,938,2,2,0
2,1,9,167194.36,0,1,1,62808.93,3,2,424,3,4,1
0,1,4,0.0,0,0,1,147007.33,5,1,461,2,4,0
2,0,9,160838.13,0,1,0,196261.64,2,3,978,2,1,0
1,0,1,0.0,0,1,0,44560.17,5,3,448,2,3,1
